"Bronhouder"	"VTHobject ID"	"Bedrijfstype"	"Beëndigd"	"Adres"	"Gemeente"	"Aantal stallen"	"IPPC"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"BAG VBO X"	"BAG VBO Y"	"Gem. emissie X"	"Gem. emissie Y"	"Besluitdatum"	"Zaaktype"
"Gulpen-Wittem"	"6285NM2"	"Vleesvee"	"Nee"	"'t Veld 2 6285NM Epen"	"Gulpen-Wittem"	"1"	""	"106,00"	"712,00"	"3.400,00"	"192429"	"306922"	"192415"	"306924"	"1992-04-09"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6285NN4"	"Melkrundvee"	"Nee"	"Dorphof 4 6285NN Epen"	"Gulpen-Wittem"	"1"	"Nee"	"1.690,00"	"0,00"	"15.340,00"	"192184"	"309075"	"192183"	"308961"	"2012-09-24"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6285NR3"	"Melkrundvee"	"Nee"	"Morgensweg 3 6285NR Epen"	"Gulpen-Wittem"	"1"	""	"1.277,10"	"249,20"	"12.300,00"	"191530"	"308235"	"191514"	"308249"	"2007-07-18"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6285NS4"	"Melkrundvee"	"Nee"	"Helberg 4 6285NS Epen"	"Gulpen-Wittem"	"1"	""	"1.524,40"	"0,00"	"13.738,00"	"191546"	"307817"	"191543"	"307834"	"2008-05-21"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6286AA1"	"Melkrundvee"	"Nee"	"Wittemer Allee 1 6286AA WITTEM"	"Gulpen-Wittem"	"1"	""	"654,00"	"759,00"	"10.370,00"	"191860"	"313916"	"191860"	"313916"	"1992-11-17"	"Vergunning:oprichtingsvergunning"
"Gulpen-Wittem"	"6286AG2"	"Melkrundvee"	"Nee"	"Rijksweg 2 6286AG Wittem"	"Gulpen-Wittem"	"1"	""	"603,70"	"0,00"	"9.514,00"	"191819"	"313771"	"191811"	"313740"	"2007-06-14"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6286BA7"	"Melkrundvee"	"Nee"	"Capucijnenweg 7 6286BA Wittem"	"Gulpen-Wittem"	"1"	""	"163,30"	"0,00"	"2.068,00"	"193718"	"313227"	"193712"	"313206"	"1992-03-23"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6286BA9A"	"Melkrundvee"	"Nee"	"Capucijnenweg 9A 6286BA Wittem"	"Gulpen-Wittem"	"1"	""	"177,30"	"0,00"	"2.796,00"	"193440"	"312879"	"193467"	"312871"	"2006-11-20"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6286BM30"	"Melkrundvee"	"Nee"	"Schulsbergweg 30 6286BM Wittem"	"Gulpen-Wittem"	"1"	""	"173,00"	"330,80"	"1.822,00"	"194878"	"313471"	"194952"	"313358"	"1980-06-11"	"Melding:AMvB melkveehouderij"
"Gulpen-Wittem"	"6286BW23"	"Melkrundvee"	"Nee"	"Vossenstraat 23 6286BW Wittem"	"Gulpen-Wittem"	"1"	""	"624,00"	"0,00"	"11.460,00"	"195329"	"313603"	"195353"	"313664"	"2007-06-14"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6286BX28"	"Melkrundvee"	"Nee"	"Vossenstraat 28 6286BX Wittem"	"Gulpen-Wittem"	"1"	""	"369,60"	"0,00"	"3.318,00"	"195263"	"313463"	"195289"	"313459"	"1999-10-12"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6286CE20"	"Melkrundvee"	"Nee"	"Kolmonderstraat 20 6286CE Wittem"	"Gulpen-Wittem"	"1"	""	"457,00"	"0,00"	"4.090,00"	"195411"	"313087"	"195412"	"313088"	"1992-05-18"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6286CJ2"	"Paarden"	"Nee"	"Op der Welsch 2 6286CJ Wittem"	"Gulpen-Wittem"	"1"	""	"142,80"	"31,20"	"0,00"	"195315"	"313335"	"195346"	"313361"	"2010-05-10"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6286DA5"	"Melkrundvee"	"Nee"	"Botterweck 5 6286DA Wittem"	"Gulpen-Wittem"	"1"	""	"541,00"	"534,00"	"10.330,00"	"193982"	"313873"	"193950"	"313894"	"2008-11-10"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6286NA4"	"voormalig bedrijf"	"Ja"	"Cartils 4 6286NA WITTEM"	"Gulpen-Wittem"	"1"	""	"0,00"	"0,00"	"0,00"	"191659"	"314666"	"191659"	"314666"	"2012-10-24"	"Intrekking:intrekking gehele veebestand"
"Gulpen-Wittem"	"6287AA7"	"Melkrundvee"	"Nee"	"Wittemerweg 7 6287AA EYS"	"Gulpen-Wittem"	"1"	""	"296,00"	"0,00"	"4.580,00"	"193173"	"315104"	"193173"	"315104"	"2011-09-28"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6287AE33"	"Melkrundvee"	"Nee"	"Grachtstraat 33 6287AE Eys"	"Gulpen-Wittem"	"1"	""	"904,40"	"0,00"	"8.120,00"	"193570"	"315495"	"193559"	"315545"	"2006-11-08"	"Vergunning:Beschikkking WM revisievergunning"
"Gulpen-Wittem"	"6287AM30A"	"Melkrundvee"	"Nee"	"Wezelderweg 30A 6287AM Eys"	"Gulpen-Wittem"	"1"	""	"851,80"	"0,00"	"7.660,00"	"193723"	"315032"	"193712"	"315009"	"2006-06-20"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6287BV19"	"Paarden"	"Nee"	"Kromhagerweg 19 6287BV Eys"	"Gulpen-Wittem"	"1"	""	"80,00"	"0,00"	"0,00"	"194405"	"315449"	"194384"	"315442"	"2011-05-17"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6287BV7"	"Vleesvarkens"	"Nee"	"Kromhagerweg 7 6287BV Eys"	"Gulpen-Wittem"	"1"	""	"4.500,00"	"23.000,00"	"153.000,00"	"194433"	"315213"	"194413"	"315221"	"2007-07-03"	"Vergunning:Beschikkking WM revisievergunning"
"Gulpen-Wittem"	"6287CB61"	"Melkrundvee"	"Nee"	"Mr dr Froweinweg 61 6287CB Eys"	"Gulpen-Wittem"	"1"	""	"539,00"	"320,40"	"7.339,00"	"194815"	"315161"	"194796"	"315183"	"2007-06-29"	"Vergunning:Beschikkking WM revisievergunning"
"Gulpen-Wittem"	"6287CD58"	"Melkrundvee"	"Nee"	"Mr dr Froweinweg 58 6287CD Eys"	"Gulpen-Wittem"	"1"	""	"656,40"	"0,00"	"5.898,00"	"194806"	"315045"	"194787"	"315038"	"1994-03-22"	"Vergunning:oprichtingsvergunning"
"Gulpen-Wittem"	"6287NC2"	"Melkrundvee"	"Nee"	"Eyserheide 2 6287NC Eys"	"Gulpen-Wittem"	"1"	""	"215,50"	"0,00"	"2.620,00"	"193360"	"316736"	"193347"	"316747"	"2007-02-02"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6287ND23"	"Paarden"	"Nee"	"Eyserweg 23 6287ND Eys"	"Gulpen-Wittem"	"1"	""	"171,98"	"32,90"	"2.032,00"	"194437"	"317259"	"194421"	"317254"	"2006-10-10"	"Vergunning:Beschikkking WM revisievergunning"
"Gulpen-Wittem"	"6287ND9"	"Melkrundvee"	"Nee"	"Eyserweg 9 6287ND EYS"	"Gulpen-Wittem"	"1"	""	"1.782,00"	"0,00"	"16.020,00"	"194471"	"316880"	"194471"	"316880"	"2010-07-26"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6287NG9"	"voormalig bedrijf"	"Ja"	"Hamerstraat 9 6287NG EYS"	"Gulpen-Wittem"	"1"	""	"0,00"	"0,00"	"0,00"	"194675"	"316955"	"194675"	"316955"	"2006-06-02"	"Intrekking:intrekking gehele veebestand"
"Gulpen-Wittem"	"6289NA3"	"Melkrundvee"	"Nee"	"Elkenrade 3 6289NA Elkenrade"	"Gulpen-Wittem"	"1"	""	"3.741,00"	"0,00"	"40.776,00"	"192413"	"316897"	"192457"	"316836"	"2007-10-17"	"Vergunning:Beschikkking WM revisievergunning"
"Gulpen-Wittem"	"6289NA8"	"Paarden"	"Nee"	"Elkenrade 8 6289NA Elkenrade"	"Gulpen-Wittem"	"1"	""	"132,60"	"0,00"	"0,00"	"192515"	"316869"	"192504"	"316866"	"2007-09-25"	"Vergunning:Beschikkking WM revisievergunning"
"Gulpen-Wittem"	"6289NB12"	"Melkrundvee"	"Nee"	"Elkenrade 12 6289NB ELKENRADE"	"Gulpen-Wittem"	"1"	""	"1.044,00"	"0,00"	"9.360,00"	"192457"	"316947"	"192457"	"316947"	"1993-10-07"	"Melding:besluit landbouwbedrijven milieubeheer"
"Gulpen-Wittem"	"6289NB28"	"Paarden"	"Nee"	"Elkenrade 28 6289NB Elkenrade"	"Gulpen-Wittem"	"1"	""	"144,45"	"10,20"	"2.520,00"	"192599"	"317052"	"192622"	"317076"	"2009-03-24"	"Melding:besluit landbouwbedrijven milieubeheer"
"Vaals"	"6291NA63"	"Melkrundvee"	"Nee"	"Wolfhaag 63 6291NA Vaals"	"Vaals"	"1"	""	"676,00"	"0,00"	"6.136,00"	"197949"	"308279"	"197965"	"308282"	"1990-07-17"	"Vergunning:beschikking WM veranderingsvergunning"
"Vaals"	"6291NA65"	"Melkrundvee"	"Nee"	"Wolfhaag 65 6291NA Vaals"	"Vaals"	"1"	""	"1.688,50"	"890,00"	"15.299,00"	"197920"	"308238"	"197923"	"308303"	"1993-08-09"	"Vergunning:Beschikkking WM revisievergunning"
"Vaals"	"6291NC51"	"Melkrundvee"	"Nee"	"Rarenderstraat 51 6291NC Vaals"	"Vaals"	"1"	""	"1.290,00"	"6.900,00"	"49.440,00"	"197358"	"308318"	"197378"	"308345"	"1987-05-26"	"Vergunning:beschikking WM veranderingsvergunning"
"Vaals"	"6291ND56"	"Melkrundvee"	"Nee"	"Rarenderstraat 56 6291ND Vaals"	"Vaals"	"1"	""	"269,80"	"0,00"	"2.416,00"	"197349"	"308245"	"197366"	"308238"	"1992-11-23"	"Vergunning:oprichtingsvergunning"
"Vaals"	"6291NG3"	"Melkrundvee"	"Nee"	"Schuttebergsweg 3 6291NG Vaals"	"Vaals"	"1"	""	"532,40"	"427,20"	"6.212,00"	"198408"	"308085"	"198442"	"308094"	"1982-12-22"	"Vergunning:oprichtingsvergunning"
"Vaals"	"6291NG5A"	"Paarden"	"Nee"	"Schuttebergsweg 5A 6291NG VAALS"	"Vaals"	"1"	""	"300,00"	"0,00"	"0,00"	"198276"	"308383"	"198276"	"308383"	"2006-01-20"	"Vergunning:beschikking WM veranderingsvergunning"
"Vaals"	"6291NH12"	"Melkrundvee"	"Nee"	"Vaalsbroek 12 6291NH Vaals"	"Vaals"	"1"	""	"521,00"	"0,00"	"4.700,00"	"197833"	"309036"	"197814"	"308823"	"1991-06-18"	"Vergunning:beschikking WM veranderingsvergunning"
"Vaals"	"6291NK11"	"Melkrundvee"	"Nee"	"Eschberg 11 6291NK Vaals"	"Vaals"	"1"	""	"783,00"	"340,00"	"88.248,00"	"198404"	"309009"	"198398"	"309024"	"1980-09-03"	"Vergunning:oprichtingsvergunning"
"Vaals"	"6291NK9"	"Melkrundvee"	"Nee"	"Eschberg 9 6291NK Vaals"	"Vaals"	"1"	""	"767,00"	"0,00"	"6.962,00"	"198437"	"309003"	"198428"	"309028"	"1978-03-08"	"Vergunning:oprichtingsvergunning"
"Vaals"	"6291NL1"	"Melkrundvee"	"Nee"	"Weijerweg 1 6291NL Vaals"	"Vaals"	"1"	""	"608,00"	"0,00"	"5.480,00"	"198046"	"309277"	"198060"	"309279"	"1974-07-10"	"Vergunning:oprichtingsvergunning"
"Vaals"	"6291NL2"	"Melkrundvee"	"Nee"	"Weijerweg 2 6291NL Vaals"	"Vaals"	"1"	""	"2.600,00"	"0,00"	"23.600,00"	"198034"	"309295"	"198070"	"309300"	"2002-11-27"	"Melding:besluit landbouwbedrijven milieubeheer"
"Vaals"	"6291NL4"	"Melkrundvee"	"Nee"	"Weijerweg 4 6291NL VAALS"	"Vaals"	"1"	""	"2.600,00"	"0,00"	"23.600,00"	"198099"	"309346"	"198099"	"309346"	"1994-06-06"	"Melding:besluit landbouwbedrijven milieubeheer"
"Vaals"	"6291NM7"	"Melkrundvee"	"Nee"	"Lemierserberg 7 6291NM Vaals"	"Vaals"	"1"	""	"814,30"	"170,00"	"47.890,00"	"198684"	"309996"	"198688"	"310019"	"1997-03-24"	"Vergunning:Beschikkking WM revisievergunning"
"Vaals"	"6294AP26"	"Melkrundvee"	"Nee"	"Hilleshagerweg 26 6294AP Vijlen"	"Vaals"	"1"	""	"277,48"	"8,50"	"4.520,00"	"195120"	"311908"	"195082"	"311882"	"2002-12-16"	"Vergunning:Beschikkking WM revisievergunning"
"Vaals"	"6294AP6"	"Melkrundvee"	"Nee"	"Hilleshagerweg 6 6294AP Vijlen"	"Vaals"	"1"	""	"109,00"	"0,00"	"970,00"	"195509"	"311487"	"195495"	"311474"	"1992-10-12"	"Vergunning:oprichtingsvergunning"
"Vaals"	"6294BA21"	"Melkrundvee"	"Nee"	"Vijlenstraat 21 6294BA Vijlen"	"Vaals"	"1"	""	"1.306,80"	"0,00"	"11.664,00"	"195379"	"310587"	"195395"	"310620"	"1997-01-13"	"Melding:besluit landbouwbedrijven milieubeheer"
"Vaals"	"6294BA51"	"Melkrundvee"	"Nee"	"Vijlenstraat 51 6294BA Vijlen"	"Vaals"	"1"	""	"1.435,00"	"1.780,00"	"19.120,00"	"195338"	"310867"	"195323"	"310888"	"1988-03-15"	"Vergunning:beschikking WM veranderingsvergunning"
"Vaals"	"6294NA4"	"Melkrundvee"	"Nee"	"Camerig 4 6294NA Vijlen"	"Vaals"	"1"	""	"804,00"	"0,00"	"7.230,00"	"193425"	"308689"	"193380"	"308705"	"1998-07-14"	"Melding:besluit landbouwbedrijven milieubeheer"
"Vaals"	"6294NB22"	"Melkrundvee"	"Nee"	"Camerig 22 6294NB Vijlen"	"Vaals"	"1"	""	"130,00"	"0,00"	"1.180,00"	"192756"	"309328"	"192784"	"309340"	"1900-01-01"	"Melding:besluit landbouwbedrijven milieubeheer"
"Vaals"	"6294NE10"	"Paarden"	"Nee"	"Cottessen 10 6294NE Vijlen"	"Vaals"	"1"	""	"113,00"	"0,00"	"760,00"	"193837"	"308228"	"193824"	"308236"	"2002-12-09"	"Vergunning:Beschikkking WM revisievergunning"
"Vaals"	"6294NE13"	"Melkrundvee"	"Nee"	"Cottessen 13 6294NE Vijlen"	"Vaals"	"1"	""	"494,00"	"0,00"	"4.484,00"	"194122"	"308542"	"194140"	"308543"	"1981-11-04"	"Vergunning:oprichtingsvergunning"
"Vaals"	"6294NG11"	"Melkrundvee"	"Nee"	"Harles 11 6294NG Vijlen"	"Vaals"	"1"	""	"1.477,60"	"0,00"	"13.288,00"	"196654"	"310345"	"196694"	"310338"	"2001-10-30"	"Vergunning:Beschikkking WM revisievergunning"
"Vaals"	"6294NG19"	"Paarden"	"Nee"	"Harles 19 6294NG Vijlen"	"Vaals"	"1"	""	"307,22"	"707,40"	"1.944,00"	"196473"	"310409"	"196493"	"310433"	"2008-01-02"	"Vergunning:Beschikkking WM revisievergunning"
"Vaals"	"6294NG22"	"Leghennen"	"Nee"	"Harles 22 6294NG Vijlen"	"Vaals"	"1"	""	"3.148,00"	"13.746,00"	"142.200,00"	"196228"	"310355"	"196175"	"310394"	"2000-08-15"	"Vergunning:ambtshalve wijziging"
"Vaals"	"6294NG3"	"Melkrundvee"	"Nee"	"Harles 3 6294NG Vijlen"	"Vaals"	"1"	""	"2.600,00"	"0,00"	"23.600,00"	"196618"	"309799"	"196655"	"309781"	"2002-10-17"	"Melding:besluit landbouwbedrijven milieubeheer"
"Vaals"	"6294NG7"	"Melkrundvee"	"Nee"	"Harles 7 6294NG Vijlen"	"Vaals"	"1"	""	"471,50"	"1.602,00"	"11.180,00"	"196816"	"310519"	"196833"	"310532"	"2008-12-09"	"Vergunning:beschikking WM veranderingsvergunning"
"Vaals"	"6294NJ75"	"Melkrundvee"	"Nee"	"Melleschet 75 6294NJ Vijlen"	"Vaals"	"1"	""	"195,00"	"0,00"	"1.770,00"	"195140"	"311416"	"195137"	"311408"	"1980-07-09"	"Vergunning:oprichtingsvergunning"
"Vaals"	"6294NK38"	"Melkrundvee"	"Nee"	"Melleschet 38 6294NK Vijlen"	"Vaals"	"1"	""	"1.479,40"	"0,00"	"13.120,00"	"195007"	"311227"	"195007"	"311268"	"2003-01-16"	"Vergunning:Beschikkking WM revisievergunning"
"Vaals"	"6295AM113"	"Melkrundvee"	"Nee"	"Lemiers-Rijksweg 113 6295AM Lemiers"	"Vaals"	"1"	""	"312,00"	"0,00"	"2.832,00"	"197609"	"311227"	"197625"	"311245"	"1981-06-24"	"Vergunning:oprichtingsvergunning"
"Vaals"	"6295AM119"	"Melkrundvee"	"Nee"	"Lemiers-Rijksweg 119 6295AM Lemiers"	"Vaals"	"1"	""	"1.105,00"	"0,00"	"10.030,00"	"197249"	"311301"	"197239"	"311340"	"1975-09-25"	"Vergunning:oprichtingsvergunning"
"Vaals"	"6295AT28"	"Vleesvee"	"Nee"	"Oud Lemiers 28 6295AT Lemiers"	"Vaals"	"1"	""	"212,00"	"0,00"	"4.160,00"	"198075"	"310844"	"198098"	"310813"	"1986-08-12"	"Vergunning:oprichtingsvergunning"
"Vaals"	"6295NB12"	"Melkrundvee"	"Nee"	"Mamelis 12 6295NB Lemiers"	"Vaals"	"1"	""	"949,00"	"0,00"	"10.140,00"	"196663"	"311722"	"196635"	"311684"	"1996-03-06"	"Melding:besluit landbouwbedrijven milieubeheer"
"Vaals"	"6295NB21"	"Melkrundvee"	"Nee"	" 21 6295NB "	"Vaals"	"1"	""	"1.308,00"	"2.848,00"	"21.624,00"	"196400"	"312095"	"196400"	"312095"	"1989-04-04"	"Vergunning:beschikking WM veranderingsvergunning"
"Vaals"	"6295NC1"	"Melkrundvee"	"Nee"	"Holset 1 6295NC Lemiers"	"Vaals"	"1"	""	"2.385,20"	"142,40"	"21.630,00"	"197430"	"310008"	"197408"	"310017"	"2000-01-21"	"Melding:besluit landbouwbedrijven milieubeheer"
"Valkenburg aan de Geul"	"6301AJ1"	"Melkrundvee"	"Nee"	"Torenweg 1 6301AJ Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"3.380,00"	"0,00"	"30.680,00"	"185949"	"317686"	"185960"	"317694"	"1990-12-06"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6301AN1"	"Melkrundvee"	"Nee"	"Klein Linde 1 6301AN Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"1.044,80"	"2.385,20"	"9.441,00"	"186522"	"317266"	"186087"	"317193"	"1995-03-15"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6301AV101"	"Schapen"	"Nee"	"Sibberkerkstraat 101 6301AV Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"21,00"	"234,00"	"0,00"	"185596"	"317269"	"185596"	"317250"	"2002-07-03"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6301AV91"	"Paarden"	"Nee"	"Sibberkerkstraat 91 6301AV Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"25,00"	"0,00"	"0,00"	"185679"	"317261"	"185654"	"317227"	"1994-03-21"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6301BB49"	"Melkrundvee"	"Nee"	"Dorpstraat 49 6301BB Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"180,20"	"551,00"	"2.799,00"	"185653"	"317403"	"185638"	"317390"	"2003-07-09"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6301EN86"	"Melkrundvee"	"Nee"	"Hekerbeekweg 86 6301EN Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"2.955,00"	"0,00"	"26.580,00"	"187167"	"320290"	"187188"	"320271"	"1999-09-06"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6301HM17"	"Melkrundvee"	"Nee"	"Bosstraat 17 6301HM Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"2.403,20"	"0,00"	"21.614,00"	"185744"	"321295"	"185759"	"321303"	"2010-03-25"	"Vergunning:Beschikkking WM revisievergunning"
"Valkenburg aan de Geul"	"6301HP77"	"Schapen"	"Nee"	"Strabeek 77 6301HP Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"10,50"	"117,00"	"0,00"	"184586"	"320329"	"184588"	"320308"	"2008-04-03"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6301JC14"	"Schapen"	"Nee"	"Sint Gerlach 14 6301JC Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"9,10"	"101,40"	"0,00"	"184210"	"320325"	"184214"	"320327"	"2007-02-07"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6301JH0ONG"	"Melkrundvee"	"Nee"	"Meerssenderweg 0ONG 6301JH VALKENBURG LB"	"Valkenburg aan de Geul"	"1"	""	"66,00"	"0,00"	"570,00"	"183405"	"320642"	"183405"	"320642"	"1900-01-01"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6301PH26"	"Melkrundvee"	"Nee"	"Groenstraat 26 6301PH Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"1.686,00"	"1.357,00"	"21.927,00"	"186463"	"316915"	"186444"	"316838"	"1999-09-14"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6301PP6"	"Paarden"	"Nee"	"Beekstraat 6 6301PP Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"6,20"	"0,00"	"0,00"	"185267"	"321580"	"185265"	"321641"	"1999-03-24"	"Melding:onbekend"
"Valkenburg aan de Geul"	"6301PR1"	"Paarden"	"Nee"	"Ravensbos 1 6301PR Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"382,20"	"0,00"	"0,00"	"186295"	"322045"	"186321"	"322084"	"1900-01-01"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6301PR9"	"Melkrundvee"	"Nee"	"Ravensbos 9 6301PR Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"98,00"	"106,80"	"1.472,00"	"186584"	"322433"	"186611"	"322546"	"1992-12-14"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6301PZ1"	"Melkrundvee"	"Nee"	"Gorisweg 1 6301PZ Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"2.075,50"	"351,00"	"18.340,00"	"186764"	"316416"	"186790"	"316424"	"1991-10-02"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6301RB1"	"Vleesvee"	"Nee"	"Hoeve Heihofweg 1 6301RB Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"496,00"	"0,00"	"13.600,00"	"186805"	"321178"	"186787"	"321198"	"1983-01-05"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6301RK2"	"Melkrundvee"	"Nee"	"Achelerweg 2 6301RK Valkenburg"	"Valkenburg aan de Geul"	"1"	""	"1.156,20"	"0,00"	"10.026,00"	"188459"	"320683"	"188352"	"320814"	"1995-09-14"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6305AA13"	"Schapen"	"Nee"	"Oud-Valkenburg 13 6305AA Schin op Geul"	"Valkenburg aan de Geul"	"1"	""	"38,00"	"195,00"	"430,00"	"187851"	"318451"	"187849"	"318464"	"1900-01-01"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6305BH3"	"Melkrundvee"	"Nee"	"Hoogbeek 3 6305BH Schin op Geul"	"Valkenburg aan de Geul"	"1"	""	"52,80"	"0,00"	"456,00"	"189405"	"318205"	"189401"	"318194"	"1900-01-01"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6305EC131"	"Melkrundvee"	"Nee"	"Valkenburgerweg 131 6305EC Schin op Geul"	"Valkenburg aan de Geul"	"1"	""	"341,40"	"1.032,40"	"7.330,00"	"189768"	"318008"	"189740"	"318053"	"1900-01-01"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6305PM6"	"Paarden"	"Nee"	"Engwegen 6 6305PM Schin op Geul"	"Valkenburg aan de Geul"	"1"	""	"315,70"	"54,60"	"1.446,00"	"189305"	"317617"	"189315"	"317635"	"2002-05-14"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6305PP8"	"Melkrundvee"	"Nee"	"Keutenberg 8 6305PP Schin op Geul"	"Valkenburg aan de Geul"	"1"	""	"812,80"	"0,00"	"7.306,00"	"189207"	"317067"	"189180"	"317035"	"1988-05-31"	"Vergunning:beschikking WM melding art 8.19"
"Valkenburg aan de Geul"	"6305PP9"	"Melkrundvee"	"Nee"	"Keutenberg 9 6305PP Schin op Geul"	"Valkenburg aan de Geul"	"1"	""	"978,00"	"0,00"	"8.790,00"	"189228"	"317052"	"189264"	"317037"	"2003-08-12"	"Vergunning:beschikking WM melding art 8.19"
"Margraten"	"6307PB95"	"Melkrundvee"	"Nee"	"Scheulderdorpsstraat 95 6307PB Scheulder"	"Margraten"	"1"	""	"947,40"	"0,00"	"8.520,00"	"186990"	"315661"	"187014"	"315699"	"1900-01-01"	"Vergunning:beschikking WM melding art 8.19"
"Margraten"	"6307PB99"	"Paarden"	"Nee"	"Scheulderdorpsstraat 99 6307PB Scheulder"	"Margraten"	"1"	""	"83,10"	"0,00"	"0,00"	"186947"	"315679"	"186953"	"315701"	"1900-01-01"	"Vergunning:beschikking WM melding art 8.19"
"Margraten"	"6307PC60"	"Melkrundvee"	"Nee"	"Scheulderdorpsstraat 60 6307PC Scheulder"	"Margraten"	"1"	""	"813,60"	"0,00"	"7.290,00"	"187122"	"315588"	"187112"	"315571"	"1900-01-01"	"Vergunning:beschikking WM melding art 8.19"
"Margraten"	"6307PG12"	"Melkrundvee"	"Nee"	"Gerendalsweg 12 6307PG Scheulder"	"Margraten"	"1"	""	"921,60"	"0,00"	"8.280,00"	"187462"	"315517"	"187464"	"315537"	"1900-01-01"	"Vergunning:beschikking WM melding art 8.19"
"Voerendaal"	"6311BC10"	"Melkrundvee"	"Nee"	"Termoors 10 6311BC Ransdaal"	"Voerendaal"	"1"	""	"3.010,00"	"16.100,00"	"115.360,00"	"191257"	"319739"	"191293"	"319770"	"1997-03-18"	"Vergunning:ambtshalve wijziging"
"Voerendaal"	"6312AE30"	"Melkrundvee"	"Nee"	"Sint Gillisstraat 30 6312AE Ransdaal"	"Voerendaal"	"1"	""	"1.310,00"	"1.424,00"	"11.940,00"	"190585"	"319203"	"190552"	"319191"	"2004-11-16"	"Melding:besluit landbouwbedrijven milieubeheer"
"Voerendaal"	"6312AE32"	"Melkrundvee"	"Nee"	"Sint Gillisstraat 32 6312AE Ransdaal"	"Voerendaal"	"1"	""	"182,40"	"0,00"	"2.400,00"	"190635"	"319070"	"190604"	"319116"	"2008-09-11"	"Melding:besluit landbouwbedrijven milieubeheer"
"Voerendaal"	"6312AH28"	"Melkrundvee"	"Nee"	"Ransdalerstraat 28 6312AH Ransdaal"	"Voerendaal"	"1"	"Nee"	"498,20"	"0,00"	"9.860,00"	"190252"	"319288"	"190252"	"319304"	"2015-07-09"	"Melding:Activiteitenbesluit"
