"Bronhouder"	"VTHobject ID"	"Stal ID"	"Omschrijving"	"Adres"	"Gemeente"	"EmissieX"	"EmissieY"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"Zaaknummer"	"Besluitdatum"	"Zaaktype"
"ODT"	"ODT500703"	"ODT500818"	"RUNDVEE, fokstieren en overig rundvee ouder dan 2 jaar"	"Stroothuizerweg 41 7588PD Beuningen"	"Losser"	"269274.804"	"488356.446"	"9,50"	"0,00"	"170,09"	"ODTZ2023-ODT-013982"	"2023-10-02"	"NL09 Melding Activiteit Behandelen"
"ODT"	"ODT500703"	"ODT504640"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Stroothuizerweg 41 7588PD Beuningen"	"Losser"	"269248.213"	"488348.794"	"167,70"	"0,00"	"1.634,00"	"ODTZ2023-ODT-013982"	"2023-10-02"	"NL09 Melding Activiteit Behandelen"
"ODT"	"ODT500703"	"ODT504641"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Stroothuizerweg 41 7588PD Beuningen"	"Losser"	"269224.312"	"488355.661"	"39,00"	"0,00"	"380,00"	"ODTZ2023-ODT-013982"	"2023-10-02"	"NL09 Melding Activiteit Behandelen"
"ODT"	"ODT500703"	"ODT504642"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Stroothuizerweg 41 7588PD Beuningen"	"Losser"	"269285.108"	"488403.796"	"93,60"	"0,00"	"912,00"	"ODTZ2023-ODT-013982"	"2023-10-02"	"NL09 Melding Activiteit Behandelen"
"ODT"	"ODT500703"	"ODT504643"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Stroothuizerweg 41 7588PD Beuningen"	"Losser"	"269282.225"	"488364.314"	"183,30"	"0,00"	"1.786,00"	"ODTZ2023-ODT-013982"	"2023-10-02"	"NL09 Melding Activiteit Behandelen"
"ODT"	"ODT500709"	"ODT500819"	"KIPPEN, legkippen en (groot-)ouderdieren van legrassen, overige huisvestingssystemen niet-batterijhuisvesting"	"Lossersedijk 24 7587RC de Lutte"	"Losser"	"266290.998"	"480921.384"	"4,72"	"5,10"	"1.260,00"	"ODT_Vee_986148480"	"1900-01-01"	""
"ODT"	"ODT500709"	"ODT500820"	"PAARDEN, volwassen paarden (3 jaar en ouder) 8"	"Lossersedijk 24 7587RC de Lutte"	"Losser"	"266259.464"	"480944.204"	"30,00"	"0,00"	"0,00"	"ODT_Vee_986148480"	"1900-01-01"	""
"ODT"	"ODT500709"	"ODT504646"	"PAARDEN, volwassen paarden (3 jaar en ouder) 8"	"Lossersedijk 24 7587RC de Lutte"	"Losser"	"266276.136"	"480952.915"	"45,00"	"0,00"	"0,00"	"ODT_Vee_986148480"	"1900-01-01"	""
"ODT"	"ODT500712"	"ODT500825"	"PAARDEN, volwassen paarden (3 jaar en ouder) 8"	"Strootsweg 4 7586RR Overdinkel"	"Losser"	"266480.765"	"474339.786"	"100,00"	"0,00"	"0,00"	"ODTZ2024-ODT-008067"	"2024-06-19"	"NL09 Melding Activiteit Behandelen"
"ODT"	"ODT500712"	"ODT500826"	"PAARDEN, paarden in opfok (jonger dan 3 jaar) 8"	"Strootsweg 4 7586RR Overdinkel"	"Losser"	"266503.342"	"474315.445"	"94,50"	"0,00"	"0,00"	"ODTZ2024-ODT-008067"	"2024-06-19"	"NL09 Melding Activiteit Behandelen"
"ODT"	"ODT500712"	"ODT504647"	"PAARDEN, volwassen paarden (3 jaar en ouder) 8"	"Strootsweg 4 7586RR Overdinkel"	"Losser"	"266528.696"	"474363.944"	"50,00"	"0,00"	"0,00"	"ODTZ2024-ODT-008067"	"2024-06-19"	"NL09 Melding Activiteit Behandelen"
"ODT"	"ODT500713"	"ODT504648"	"RUNDVEE, melk- en kalfkoeien ouder dan 2 jaar, overige huisvestingssystemen, beweiden"	"Stroothuizerweg 43 7588PD Beuningen"	"Losser"	"269598.120"	"488171.840"	"912,00"	"0,00"	"11.328,00"	"ODTZ2025-ODT-020454"	"2026-01-16"	"NL22 Informatieplicht Verwerken"
"ODT"	"ODT500713"	"ODT504649"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Stroothuizerweg 43 7588PD Beuningen"	"Losser"	"269552.032"	"488187.617"	"210,60"	"0,00"	"2.052,00"	"ODTZ2025-ODT-020454"	"2026-01-16"	"NL22 Informatieplicht Verwerken"
"ODT"	"ODT500713"	"ODT504650"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Stroothuizerweg 43 7588PD Beuningen"	"Losser"	"269532.953"	"488171.877"	"237,90"	"0,00"	"2.318,00"	"ODTZ2025-ODT-020454"	"2026-01-16"	"NL22 Informatieplicht Verwerken"
"ODT"	"ODT500713"	"ODT500827"	"RUNDVEE, melk- en kalfkoeien ouder dan 2 jaar, overige huisvestingssystemen, beweiden"	"Stroothuizerweg 43 7588PD Beuningen"	"Losser"	"269619.261"	"488154.827"	"988,00"	"0,00"	"12.272,00"	"ODTZ2025-ODT-020454"	"2026-01-16"	"NL22 Informatieplicht Verwerken"
"ODT"	"ODT500713"	"ODT500828"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Stroothuizerweg 43 7588PD Beuningen"	"Losser"	"269617.137"	"488181.117"	"85,80"	"0,00"	"836,00"	"ODTZ2025-ODT-020454"	"2026-01-16"	"NL22 Informatieplicht Verwerken"
"ODT"	"ODT500713"	"ODT500829"	"RUNDVEE, vleeskalveren tot circa 8 maanden, overige huisvestingssystemen"	"Stroothuizerweg 43 7588PD Beuningen"	"Losser"	"269544.379"	"488189.116"	"7,50"	"106,80"	"99,00"	"ODTZ2025-ODT-020454"	"2026-01-16"	"NL22 Informatieplicht Verwerken"
"ODT"	"ODT500713"	"ODT500830"	"KIPPEN, legkippen en (groot-)ouderdieren van legrassen, overige huisvestingssystemen niet-batterijhuisvesting"	"Stroothuizerweg 43 7588PD Beuningen"	"Losser"	"269516.925"	"488160.958"	"3,15"	"3,40"	"840,00"	"ODTZ2025-ODT-020454"	"2026-01-16"	"NL22 Informatieplicht Verwerken"
"ODT"	"ODT500716"	"ODT500831"	"RUNDVEE, melk- en kalfkoeien ouder dan 2 jaar, overige huisvestingssystemen, beweiden"	"Strootsweg 6 7586RR Overdinkel"	"Losser"	"266244.269"	"474022.250"	"655,50"	"0,00"	"8.142,00"	"ODT_Vee_453795749"	"1900-01-01"	""
"ODT"	"ODT500716"	"ODT500832"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Strootsweg 6 7586RR Overdinkel"	"Losser"	"266211.949"	"474018.919"	"66,30"	"0,00"	"646,00"	"ODT_Vee_453795749"	"1900-01-01"	""
"ODT"	"ODT500716"	"ODT500833"	"RUNDVEE, vleeskalveren tot circa 8 maanden, overige huisvestingssystemen"	"Strootsweg 6 7586RR Overdinkel"	"Losser"	"266245.584"	"474010.947"	"2,50"	"35,60"	"33,00"	"ODT_Vee_453795749"	"1900-01-01"	""
"ODT"	"ODT500716"	"ODT500834"	"RUNDVEE, vleesstieren en overig vleesvee van circa 8 tot 24 maanden (roodvleesproductie)"	"Strootsweg 6 7586RR Overdinkel"	"Losser"	"266246.863"	"474001.253"	"7,20"	"35,60"	"170,09"	"ODT_Vee_453795749"	"1900-01-01"	""
"ODT"	"ODT500716"	"ODT504651"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Strootsweg 6 7586RR Overdinkel"	"Losser"	"266247.577"	"473992.596"	"140,40"	"0,00"	"1.368,00"	"ODT_Vee_453795749"	"1900-01-01"	""
"ODT"	"ODT500718"	"ODT500835"	"RUNDVEE, zoogkoeien ouder dan 2 jaar"	"Veldmatenweg 5 7581PP Losser"	"Losser"	"264977.073"	"478677.454"	"63,60"	"0,00"	"1.032,00"	"ODTZ2025-ODT-018534"	"2025-12-19"	"NL01 Advies Verstrekken"
"ODT"	"ODT500718"	"ODT500836"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Veldmatenweg 5 7581PP Losser"	"Losser"	"264981.231"	"478680.384"	"31,20"	"0,00"	"304,00"	"ODTZ2025-ODT-018534"	"2025-12-19"	"NL01 Advies Verstrekken"
"ODT"	"ODT500718"	"ODT500837"	"RUNDVEE, vleeskalveren tot circa 8 maanden, overige huisvestingssystemen"	"Veldmatenweg 5 7581PP Losser"	"Losser"	"264989.985"	"478686.978"	"15,00"	"213,60"	"198,00"	"ODTZ2025-ODT-018534"	"2025-12-19"	"NL01 Advies Verstrekken"
"ODT"	"ODT500718"	"ODT500838"	"RUNDVEE, vleesstieren en overig vleesvee van circa 8 tot 24 maanden (roodvleesproductie)"	"Veldmatenweg 5 7581PP Losser"	"Losser"	"264985.858"	"478683.772"	"108,00"	"534,00"	"2.551,35"	"ODTZ2025-ODT-018534"	"2025-12-19"	"NL01 Advies Verstrekken"
"ODT"	"ODT500718"	"ODT500839"	"RUNDVEE, fokstieren en overig rundvee ouder dan 2 jaar"	"Veldmatenweg 5 7581PP Losser"	"Losser"	"264993.709"	"478689.740"	"28,50"	"0,00"	"510,27"	"ODTZ2025-ODT-018534"	"2025-12-19"	"NL01 Advies Verstrekken"
"ODT"	"ODT500718"	"ODT504652"	"RUNDVEE, zoogkoeien ouder dan 2 jaar"	"Veldmatenweg 5 7581PP Losser"	"Losser"	"264943.926"	"478752.243"	"37,10"	"0,00"	"602,00"	"ODTZ2025-ODT-018534"	"2025-12-19"	"NL01 Advies Verstrekken"
"ODT"	"ODT500718"	"ODT504653"	"RUNDVEE, zoogkoeien ouder dan 2 jaar"	"Veldmatenweg 5 7581PP Losser"	"Losser"	"264971.499"	"478715.879"	"286,20"	"0,00"	"4.644,00"	"ODTZ2025-ODT-018534"	"2025-12-19"	"NL01 Advies Verstrekken"
"ODT"	"ODT500718"	"ODT504654"	"RUNDVEE, vleesstieren en overig vleesvee van circa 8 tot 24 maanden (roodvleesproductie)"	"Veldmatenweg 5 7581PP Losser"	"Losser"	"264982.568"	"478724.123"	"79,20"	"391,60"	"1.870,99"	"ODTZ2025-ODT-018534"	"2025-12-19"	"NL01 Advies Verstrekken"
"ODT"	"ODT500718"	"ODT504655"	"RUNDVEE, vleeskalveren tot circa 8 maanden, overige huisvestingssystemen"	"Veldmatenweg 5 7581PP Losser"	"Losser"	"264958.242"	"478732.946"	"75,00"	"1.068,00"	"990,00"	"ODTZ2025-ODT-018534"	"2025-12-19"	"NL01 Advies Verstrekken"
"ODT"	"ODT500718"	"ODT504656"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Veldmatenweg 5 7581PP Losser"	"Losser"	"264951.061"	"478742.513"	"202,80"	"0,00"	"1.976,00"	"ODTZ2025-ODT-018534"	"2025-12-19"	"NL01 Advies Verstrekken"
"ODT"	"ODT500723"	"ODT504657"	"PAARDEN, volwassen paarden (3 jaar en ouder) 8"	"Veendijk 7 7587PJ de Lutte"	"Losser"	"261851.625"	"478606.374"	"15,00"	"0,00"	"0,00"	"ODT_Vee_505954723"	"1900-01-01"	""
"ODT"	"ODT500723"	"ODT500840"	"RUNDVEE, melk- en kalfkoeien ouder dan 2 jaar, overige huisvestingssystemen, beweiden"	"Veendijk 7 7587PJ de Lutte"	"Losser"	"261883.779"	"478615.610"	"608,00"	"0,00"	"7.552,00"	"ODT_Vee_505954723"	"1900-01-01"	""
"ODT"	"ODT500723"	"ODT500841"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Veendijk 7 7587PJ de Lutte"	"Losser"	"261869.606"	"478594.893"	"117,00"	"0,00"	"1.140,00"	"ODT_Vee_505954723"	"1900-01-01"	""
"ODT"	"ODT500723"	"ODT500842"	"SCHAPEN, schapen ouder dan 1 jaar, inclusief lammeren tot 45 kg 1, 2"	"Veendijk 7 7587PJ de Lutte"	"Losser"	"261851.619"	"478612.044"	"4,20"	"46,80"	"0,00"	"ODT_Vee_505954723"	"1900-01-01"	""
"ODT"	"ODT500723"	"ODT500843"	"KIPPEN, legkippen en (groot-)ouderdieren van legrassen, overige huisvestingssystemen niet-batterijhuisvesting"	"Veendijk 7 7587PJ de Lutte"	"Losser"	"261832.825"	"478640.461"	"6,30"	"6,80"	"1.680,00"	"ODT_Vee_505954723"	"1900-01-01"	""
"ODT"	"ODT500723"	"ODT500844"	"PAARDEN, volwassen paarden (3 jaar en ouder) 8"	"Veendijk 7 7587PJ de Lutte"	"Losser"	"261817.001"	"478612.171"	"10,00"	"0,00"	"0,00"	"ODT_Vee_505954723"	"1900-01-01"	""
"ODT"	"ODT500723"	"ODT500845"	"PAARDEN, paarden in opfok (jonger dan 3 jaar) 8"	"Veendijk 7 7587PJ de Lutte"	"Losser"	"261851.738"	"478618.424"	"6,30"	"0,00"	"0,00"	"ODT_Vee_505954723"	"1900-01-01"	""
"ODT"	"ODT500723"	"ODT500846"	"PAARDEN, volwassen pony's (3 jaar en ouder) 8"	"Veendijk 7 7587PJ de Lutte"	"Losser"	"261816.975"	"478604.479"	"9,30"	"0,00"	"0,00"	"ODT_Vee_505954723"	"1900-01-01"	""
"ODT"	"ODT500723"	"ODT500847"	"PAARDEN, pony's in opfok (jonger dan 3 jaar) 8"	"Veendijk 7 7587PJ de Lutte"	"Losser"	"261816.985"	"478621.313"	"3,90"	"0,00"	"0,00"	"ODT_Vee_505954723"	"1900-01-01"	""
"ODT"	"ODT500725"	"ODT504658"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Tiekenveenweg 4 7586SC Overdinkel"	"Losser"	"266626.476"	"472246.504"	"70,20"	"0,00"	"684,00"	"ODT_Vee_697747293"	"1900-01-01"	""
"ODT"	"ODT500725"	"ODT504659"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Tiekenveenweg 4 7586SC Overdinkel"	"Losser"	"266591.052"	"472267.670"	"70,20"	"0,00"	"684,00"	"ODT_Vee_697747293"	"1900-01-01"	""
"ODT"	"ODT500725"	"ODT504660"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Tiekenveenweg 4 7586SC Overdinkel"	"Losser"	"266601.292"	"472235.507"	"175,50"	"0,00"	"1.710,00"	"ODT_Vee_697747293"	"1900-01-01"	""
"ODT"	"ODT500725"	"ODT504661"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Tiekenveenweg 4 7586SC Overdinkel"	"Losser"	"266600.730"	"472225.178"	"117,00"	"0,00"	"1.140,00"	"ODT_Vee_697747293"	"1900-01-01"	""
"ODT"	"ODT500725"	"ODT500848"	"RUNDVEE, melk- en kalfkoeien ouder dan 2 jaar, overige huisvestingssystemen, beweiden"	"Tiekenveenweg 4 7586SC Overdinkel"	"Losser"	"266594.868"	"472286.888"	"1.558,00"	"0,00"	"19.352,00"	"ODT_Vee_697747293"	"1900-01-01"	""
"ODT"	"ODT500725"	"ODT500849"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Tiekenveenweg 4 7586SC Overdinkel"	"Losser"	"266610.727"	"472217.029"	"35,10"	"0,00"	"342,00"	"ODT_Vee_697747293"	"1900-01-01"	""
"ODT"	"ODT500725"	"ODT500850"	"RUNDVEE, vleeskalveren tot circa 8 maanden, overige huisvestingssystemen"	"Tiekenveenweg 4 7586SC Overdinkel"	"Losser"	"266619.130"	"472246.723"	"15,00"	"213,60"	"198,00"	"ODT_Vee_697747293"	"1900-01-01"	""
"ODT"	"ODT500725"	"ODT500851"	"RUNDVEE, fokstieren en overig rundvee ouder dan 2 jaar"	"Tiekenveenweg 4 7586SC Overdinkel"	"Losser"	"266598.287"	"472306.982"	"19,00"	"0,00"	"340,18"	"ODT_Vee_697747293"	"1900-01-01"	""
"ODT"	"ODT500726"	"ODT504662"	"RUNDVEE, zoogkoeien ouder dan 2 jaar"	"Stadsweg 16 7587NZ de Lutte"	"Losser"	"262772.912"	"480556.992"	"74,20"	"0,00"	"1.204,00"	"ODTZ2022-ODT-017141"	"2022-12-28"	"NL09 Melding Activiteit Behandelen"
"ODT"	"ODT500726"	"ODT504663"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Stadsweg 16 7587NZ de Lutte"	"Losser"	"262789.440"	"480543.645"	"46,80"	"0,00"	"456,00"	"ODTZ2022-ODT-017141"	"2022-12-28"	"NL09 Melding Activiteit Behandelen"
"ODT"	"ODT500726"	"ODT500852"	"RUNDVEE, zoogkoeien ouder dan 2 jaar"	"Stadsweg 16 7587NZ de Lutte"	"Losser"	"262783.652"	"480540.863"	"10,60"	"0,00"	"172,00"	"ODTZ2022-ODT-017141"	"2022-12-28"	"NL09 Melding Activiteit Behandelen"
"ODT"	"ODT500726"	"ODT500853"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Stadsweg 16 7587NZ de Lutte"	"Losser"	"262793.856"	"480568.827"	"11,70"	"0,00"	"114,00"	"ODTZ2022-ODT-017141"	"2022-12-28"	"NL09 Melding Activiteit Behandelen"
"ODT"	"ODT500726"	"ODT500854"	"RUNDVEE, vleesstieren en overig vleesvee van circa 8 tot 24 maanden (roodvleesproductie)"	"Stadsweg 16 7587NZ de Lutte"	"Losser"	"262797.689"	"480570.031"	"28,80"	"142,40"	"680,36"	"ODTZ2022-ODT-017141"	"2022-12-28"	"NL09 Melding Activiteit Behandelen"
"ODT"	"ODT500726"	"ODT500855"	"RUNDVEE, fokstieren en overig rundvee ouder dan 2 jaar"	"Stadsweg 16 7587NZ de Lutte"	"Losser"	"262783.996"	"480546.347"	"9,50"	"0,00"	"170,09"	"ODTZ2022-ODT-017141"	"2022-12-28"	"NL09 Melding Activiteit Behandelen"
"ODT"	"ODT500727"	"ODT504664"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Veldmatenweg 2 7581PP Losser"	"Losser"	"263851.695"	"477680.707"	"183,30"	"0,00"	"1.786,00"	"ODT_Vee_151566032"	"1900-01-01"	""
"ODT"	"ODT500727"	"ODT504665"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Veldmatenweg 2 7581PP Losser"	"Losser"	"263887.081"	"477660.074"	"78,00"	"0,00"	"760,00"	"ODT_Vee_151566032"	"1900-01-01"	""
"ODT"	"ODT500727"	"ODT500856"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Veldmatenweg 2 7581PP Losser"	"Losser"	"263824.391"	"477667.815"	"58,50"	"0,00"	"570,00"	"ODT_Vee_151566032"	"1900-01-01"	""
"ODT"	"ODT500732"	"ODT500857"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Volterdijk 2 7588PS Beuningen"	"Losser"	"263790.167"	"487035.643"	"89,70"	"0,00"	"874,00"	"ODTZ2019-ODT-003534"	"2021-09-15"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODT"	"ODT500732"	"ODT500858"	"VARKENS,vleesvarkens, opfokberen van circa 25 kg tot 7 maanden, opfokzeugen van circa 25 kg tot eerste dek., overige huisvestingssystemen, hokoppervlak maximaal 0,8 m2 per varken5"	"Volterdijk 2 7588PS Beuningen"	"Losser"	"263802.048"	"487088.483"	"785,00"	"7.222,00"	"48.042,00"	"ODTZ2019-ODT-003534"	"2021-09-15"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODT"	"ODT500732"	"ODT500859"	"VARKENS,vleesvarkens, opfokberen van circa 25 kg tot 7 maanden, opfokzeugen van circa 25 kg tot eerste dek., overige huisvestingssystemen, hokoppervlak groter dan 0,8 m2 per varken5"	"Volterdijk 2 7588PS Beuningen"	"Losser"	"263807.157"	"487063.202"	"329,00"	"2.162,00"	"14.382,00"	"ODTZ2019-ODT-003534"	"2021-09-15"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODT"	"ODT500732"	"ODT504666"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Volterdijk 2 7588PS Beuningen"	"Losser"	"263815.032"	"487028.842"	"113,10"	"0,00"	"1.102,00"	"ODTZ2019-ODT-003534"	"2021-09-15"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODT"	"ODT500732"	"ODT504667"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Volterdijk 2 7588PS Beuningen"	"Losser"	"263819.168"	"487074.636"	"128,70"	"0,00"	"1.254,00"	"ODTZ2019-ODT-003534"	"2021-09-15"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODT"	"ODT500733"	"ODT500860"	"RUNDVEE, melk- en kalfkoeien ouder dan 2 jaar, overige huisvestingssystemen, beweiden"	"Volterdijk 6 7588PS Beuningen"	"Losser"	"262428.562"	"487197.514"	"788,50"	"0,00"	"9.794,00"	"ODT_Vee_325043197"	"1900-01-01"	""
"ODT"	"ODT500733"	"ODT500861"	"RUNDVEE, melk- en kalfkoeien ouder dan 2 jaar, ligboxenstal met roostervloer voorzien van cassettes in de roosterspleten (BWL 2010.34.V2), beweiden19"	"Volterdijk 6 7588PS Beuningen"	"Losser"	"262440.403"	"487182.028"	"276,90"	"0,00"	"4.602,00"	"ODT_Vee_325043197"	"1900-01-01"	""
"ODT"	"ODT500733"	"ODT500862"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Volterdijk 6 7588PS Beuningen"	"Losser"	"262456.935"	"487170.491"	"175,50"	"0,00"	"1.710,00"	"ODT_Vee_325043197"	"1900-01-01"	""
"ODT"	"ODT500733"	"ODT504668"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Volterdijk 6 7588PS Beuningen"	"Losser"	"262452.156"	"487137.360"	"70,20"	"0,00"	"684,00"	"ODT_Vee_325043197"	"1900-01-01"	""
"ODT"	"ODT500739"	"ODT504669"	"RUNDVEE, zoogkoeien ouder dan 2 jaar"	"Voswinkelweg 7 7582PG Losser"	"Losser"	"264477.260"	"476440.744"	"47,70"	"0,00"	"774,00"	"ODTZ2026-ODT-004329"	"2026-04-03"	"NL22 Informatieplicht Verwerken"
"ODT"	"ODT500739"	"ODT500864"	"RUNDVEE, zoogkoeien ouder dan 2 jaar"	"Voswinkelweg 7 7582PG Losser"	"Losser"	"264461.097"	"476439.270"	"37,10"	"0,00"	"602,00"	"ODTZ2026-ODT-004329"	"2026-04-03"	"NL22 Informatieplicht Verwerken"
"ODT"	"ODT500739"	"ODT500865"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Voswinkelweg 7 7582PG Losser"	"Losser"	"264458.097"	"476439.648"	"117,00"	"0,00"	"1.140,00"	"ODTZ2026-ODT-004329"	"2026-04-03"	"NL22 Informatieplicht Verwerken"
"ODT"	"ODT500739"	"ODT500866"	"RUNDVEE, vleeskalveren tot circa 8 maanden, overige huisvestingssystemen"	"Voswinkelweg 7 7582PG Losser"	"Losser"	"264443.209"	"476437.165"	"7,50"	"106,80"	"99,00"	"ODTZ2026-ODT-004329"	"2026-04-03"	"NL22 Informatieplicht Verwerken"
"ODT"	"ODT500739"	"ODT500867"	"RUNDVEE, vleesstieren en overig vleesvee van circa 8 tot 24 maanden (roodvleesproductie)"	"Voswinkelweg 7 7582PG Losser"	"Losser"	"264449.434"	"476437.728"	"14,40"	"71,20"	"340,18"	"ODTZ2026-ODT-004329"	"2026-04-03"	"NL22 Informatieplicht Verwerken"
"ODT"	"ODT500739"	"ODT500868"	"PAARDEN, volwassen pony's (3 jaar en ouder) 8"	"Voswinkelweg 7 7582PG Losser"	"Losser"	"264454.640"	"476439.213"	"6,20"	"0,00"	"0,00"	"ODTZ2026-ODT-004329"	"2026-04-03"	"NL22 Informatieplicht Verwerken"
"ODT"	"ODT500743"	"ODT504670"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Welpeloweg 43 7586BJ Overdinkel"	"Losser"	"0"	"0"	"50,70"	"0,00"	"494,00"	"ODT_Vee_106604569"	"1900-01-01"	""
"ODT"	"ODT500743"	"ODT500869"	"RUNDVEE, melk- en kalfkoeien ouder dan 2 jaar, overige huisvestingssystemen, beweiden"	"Welpeloweg 43 7586BJ Overdinkel"	"Losser"	"0"	"0"	"475,00"	"0,00"	"5.900,00"	"ODT_Vee_106604569"	"1900-01-01"	""
"ODT"	"ODT500743"	"ODT500870"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Welpeloweg 43 7586BJ Overdinkel"	"Losser"	"0"	"0"	"97,50"	"0,00"	"950,00"	"ODT_Vee_106604569"	"1900-01-01"	""
"ODT"	"ODT500743"	"ODT500871"	"RUNDVEE, vleeskalveren tot circa 8 maanden, overige huisvestingssystemen"	"Welpeloweg 43 7586BJ Overdinkel"	"Losser"	"0"	"0"	"7,50"	"106,80"	"99,00"	"ODT_Vee_106604569"	"1900-01-01"	""
"ODT"	"ODT500743"	"ODT500872"	"RUNDVEE, vleesstieren en overig vleesvee van circa 8 tot 24 maanden (roodvleesproductie)"	"Welpeloweg 43 7586BJ Overdinkel"	"Losser"	"0"	"0"	"7,20"	"35,60"	"170,09"	"ODT_Vee_106604569"	"1900-01-01"	""
"ODT"	"ODT500743"	"ODT500873"	"VARKENS,vleesvarkens, opfokberen van circa 25 kg tot 7 maanden, opfokzeugen van circa 25 kg tot eerste dek., gedeeltelijk roostervloer, chemisch luchtwassysteem 95% emissiereductie (BWL 2008.08.V2; BWL 2008.09.V2; BWL 2007.05.V3; BWL 2010.26), hokoppervl"	"Welpeloweg 43 7586BJ Overdinkel"	"Losser"	"0"	"0"	"354,96"	"24.650,00"	"195.228,00"	"ODT_Vee_106604569"	"1900-01-01"	""
"ODT"	"ODT500746"	"ODT500874"	"RUNDVEE, zoogkoeien ouder dan 2 jaar"	"Willemsweg 3 7582PW Losser"	"Losser"	"0"	"0"	"53,00"	"0,00"	"860,00"	"ODT_Vee_112242211"	"1900-01-01"	""
"ODT"	"ODT500746"	"ODT500875"	"RUNDVEE, vrouwelijk jongvee tot 2 jaar"	"Willemsweg 3 7582PW Losser"	"Losser"	"0"	"0"	"11,70"	"0,00"	"114,00"	"ODT_Vee_112242211"	"1900-01-01"	""
"ODT"	"ODT500746"	"ODT500876"	"RUNDVEE, vleeskalveren tot circa 8 maanden, overige huisvestingssystemen"	"Willemsweg 3 7582PW Losser"	"Losser"	"0"	"0"	"15,00"	"213,60"	"198,00"	"ODT_Vee_112242211"	"1900-01-01"	""
"ODT"	"ODT500746"	"ODT500877"	"RUNDVEE, fokstieren en overig rundvee ouder dan 2 jaar"	"Willemsweg 3 7582PW Losser"	"Losser"	"0"	"0"	"66,50"	"0,00"	"1.190,63"	"ODT_Vee_112242211"	"1900-01-01"	""
"ODT"	"ODT500746"	"ODT500878"	"SCHAPEN, schapen ouder dan 1 jaar, inclusief lammeren tot 45 kg 1, 2"	"Willemsweg 3 7582PW Losser"	"Losser"	"0"	"0"	"168,70"	"1.879,80"	"0,00"	"ODT_Vee_112242211"	"1900-01-01"	""
"ODT"	"ODT500746"	"ODT500879"	"PAARDEN, volwassen paarden (3 jaar en ouder) 8"	"Willemsweg 3 7582PW Losser"	"Losser"	"0"	"0"	"15,00"	"0,00"	"0,00"	"ODT_Vee_112242211"	"1900-01-01"	""
"ODT"	"ODT500750"	"ODT500880"	"overige huisvestingssystemen"	"Winkelscholtweg 6 7587GC de Lutte"	"Losser"	"262647.493"	"478529.597"	"1.014,00"	"0,00"	"11.544,00"	"ODTZ2023-ODT-013497"	"2023-10-24"	"NL09 Melding Activiteit Behandelen"
"ODT"	"ODT500750"	"ODT500881"	"overige huisvestingssystemen"	"Winkelscholtweg 6 7587GC de Lutte"	"Losser"	"262595.263"	"478536.762"	"22,00"	"0,00"	"190,00"	"ODTZ2023-ODT-013497"	"2023-10-24"	"NL09 Melding Activiteit Behandelen"
